problem_number,index,category,problem_type,problem,solution_prompt,solution,test_input,expected,actual,status,pass,exception
27,3,medium,Sorting algorithms,"Design an efficient algorithm to sort an array with many duplicate elements, such as counting sort or bucket sort.","## Problem Statement
- Develop a Python script to solve the problem: 'Design an efficient algorithm to sort an array with many duplicate elements, such as counting sort or bucket sort.'

## Solution Development
- Create a Python function named 'funcImp' that implements the solution.
- Ensure that the function is defined at the beginning of your script and is accessible throughout the script.

## Script Requirements
- The script should define the 'funcImp' function at the root level, not inside any class or other function.
- Include comments in the script to explain the logic and functionality of the 'funcImp' function.
- Test the function within the script to ensure it's correctly defined and functioning as expected.

## Test Case Execution
- Execute the 'funcImp' function with various test cases to verify its correctness.
- Ensure that the function 'funcImp' is defined and accessible in the scope where the test cases are executed.

## Test Case Preparation
- Prepare a set of test cases, including edge cases, to thoroughly test the function.
- Test cases should cover different types of input strings, such as alphabetic, numeric, special characters, and empty strings.

## Execution Process
- Run each test case through the 'funcImp' function.
- Capture the output of each test case to compare it with the expected result.","```python
def counting_sort(arr):
    """"""
    This function implements the counting sort algorithm, which is efficient for sorting arrays with many duplicate elements.
    It first finds the maximum element in the array to determine the range of counts.
    Then it initializes a count array of zeros with length equal to this maximum plus one.
    It then iterates over the input array, incrementing the count for each element.
    Finally, it constructs the sorted output array by iterating over the count array and adding indices (representing elements from 
    the input array) times their counts.
    """"""
    
    # Find maximum element in arr[]
    max_val = max(arr)
  
    # Initialize count array with all zeros
    count = [0 for _ in range(max_val+1)]
  
    # Store count of each character
    for num in arr:
        count[num] += 1
  
    # Change count[i] so that count[i] now contains actual position of this character in output array
    i = 0
    for j in range(max_val+1):
        for k in range(count[j]):
            arr[i] = j
            i += 1

# Test cases to verify correctness of function

arr = [4, 2, 2, 8, 3, 3, 1]
print(""Original Array: "", arr)
counting_sort(arr)
print(""Sorted Array: "", arr)

arr = [9, 8, 7, 6, 5, 4, 3, 2 ,1]
print(""Original Array: "", arr)
counting_sort(arr)
print(""Sorted Array: "", arr)

arr = [1, 1, 1, 1, 1, 1]
print(""Original Array: "", arr)
counting_sort(arr)
print(""Sorted Array: "", arr)

arr = []
print(""Original Array: "", arr)
counting_sort(arr)
print(""Sorted Array: "", arr)
```","[1, 1, 1, 1]","[1, 1, 1, 1]","[1, 1, 1, 1]",PASS,TRUE,N/A
27,4,medium,Sorting algorithms,"Design an efficient algorithm to sort an array with many duplicate elements, such as counting sort or bucket sort.","## Problem Statement
- Develop a Python script to solve the problem: 'Design an efficient algorithm to sort an array with many duplicate elements, such as counting sort or bucket sort.'

## Solution Development
- Create a Python function named 'funcImp' that implements the solution.
- Ensure that the function is defined at the beginning of your script and is accessible throughout the script.

## Script Requirements
- The script should define the 'funcImp' function at the root level, not inside any class or other function.
- Include comments in the script to explain the logic and functionality of the 'funcImp' function.
- Test the function within the script to ensure it's correctly defined and functioning as expected.

## Test Case Execution
- Execute the 'funcImp' function with various test cases to verify its correctness.
- Ensure that the function 'funcImp' is defined and accessible in the scope where the test cases are executed.

## Test Case Preparation
- Prepare a set of test cases, including edge cases, to thoroughly test the function.
- Test cases should cover different types of input strings, such as alphabetic, numeric, special characters, and empty strings.

## Execution Process
- Run each test case through the 'funcImp' function.
- Capture the output of each test case to compare it with the expected result.","```python
def counting_sort(arr):
    """"""
    This function implements the counting sort algorithm, which is efficient for sorting arrays with many duplicate elements.
    It first finds the maximum element in the array to determine the range of counts.
    Then it initializes a count array of zeros with length equal to this maximum plus one.
    It then iterates over the input array, incrementing the count for each element.
    Finally, it constructs the sorted output array by iterating over the count array and adding indices (representing elements from 
    the input array) times their counts.
    """"""
    
    # Find maximum element in arr[]
    max_val = max(arr)
  
    # Initialize count array with all zeros
    count = [0 for _ in range(max_val+1)]
  
    # Store count of each character
    for num in arr:
        count[num] += 1
  
    # Change count[i] so that count[i] now contains actual position of this character in output array
    i = 0
    for j in range(max_val+1):
        for k in range(count[j]):
            arr[i] = j
            i += 1

# Test cases to verify correctness of function

arr = [4, 2, 2, 8, 3, 3, 1]
print(""Original Array: "", arr)
counting_sort(arr)
print(""Sorted Array: "", arr)

arr = [9, 8, 7, 6, 5, 4, 3, 2 ,1]
print(""Original Array: "", arr)
counting_sort(arr)
print(""Sorted Array: "", arr)

arr = [1, 1, 1, 1, 1, 1]
print(""Original Array: "", arr)
counting_sort(arr)
print(""Sorted Array: "", arr)

arr = []
print(""Original Array: "", arr)
counting_sort(arr)
print(""Sorted Array: "", arr)
```",[],[],[],PASS,TRUE,N/A
28,1,medium,Sorting algorithms,Implement the Heap Sort algorithm and evaluate its time complexity in both best-case and worst-case scenarios.,"## Problem Statement
- Develop a Python script to solve the problem: 'Implement the Heap Sort algorithm and evaluate its time complexity in both best-case and worst-case scenarios.'

## Solution Development
- Create a Python function named 'funcImp' that implements the solution.
- Ensure that the function is defined at the beginning of your script and is accessible throughout the script.

## Script Requirements
- The script should define the 'funcImp' function at the root level, not inside any class or other function.
- Include comments in the script to explain the logic and functionality of the 'funcImp' function.
- Test the function within the script to ensure it's correctly defined and functioning as expected.

## Test Case Execution
- Execute the 'funcImp' function with various test cases to verify its correctness.
- Ensure that the function 'funcImp' is defined and accessible in the scope where the test cases are executed.

## Test Case Preparation
- Prepare a set of test cases, including edge cases, to thoroughly test the function.
- Test cases should cover different types of input strings, such as alphabetic, numeric, special characters, and empty strings.

## Execution Process
- Run each test case through the 'funcImp' function.
- Capture the output of each test case to compare it with the expected result.","```python
import time

def heapify(arr, n, i):
    largest = i  # Initialize largest as root
    l = 2 * i + 1     # left = 2*i + 1
    r = 2 * i + 2     # right = 2*i + 2
 
    if l < n and arr[i] < arr[l]:
        largest = l
 
    if r < n and arr[largest] < arr[r]:
        largest = r
 
    if largest != i:
        arr[i],arr[largest] = arr[largest],arr[i]  
 
        heapify(arr, n, largest)
 
def heapSort(arr):
    n = len(arr)
 
    for i in range(n//2 - 1, -1, -1):
        heapify(arr, n, i)
 
    for i in range(n-1, 0, -1):
        arr[i], arr[0] = arr[0], arr[i]
        heapify(arr, i, 0)

# Test the function with some test cases
arr = [12,11,-13,-5,-6]
heapSort(arr)
print (""Sorted array is"", str(arr))

# Time complexity evaluation
start_time = time.time()
heapSort([i for i in range(10000)])
print(""Best case scenario took %s seconds"" % (time.time() - start_time))

start_time = time.time()
heapSort([i for i in range(10000)][::-1])
print(""Worst case scenario took %s seconds"" % (time.time() - start_time))
```","[12,11,-13,-5,-6]","[-13, -6, -5, 11, 12]","[-13, -6, -5, 11, 12]",PASS,TRUE,N/A
28,2,medium,Sorting algorithms,Implement the Heap Sort algorithm and evaluate its time complexity in both best-case and worst-case scenarios.,"## Problem Statement
- Develop a Python script to solve the problem: 'Implement the Heap Sort algorithm and evaluate its time complexity in both best-case and worst-case scenarios.'

## Solution Development
- Create a Python function named 'funcImp' that implements the solution.
- Ensure that the function is defined at the beginning of your script and is accessible throughout the script.

## Script Requirements
- The script should define the 'funcImp' function at the root level, not inside any class or other function.
- Include comments in the script to explain the logic and functionality of the 'funcImp' function.
- Test the function within the script to ensure it's correctly defined and functioning as expected.

## Test Case Execution
- Execute the 'funcImp' function with various test cases to verify its correctness.
- Ensure that the function 'funcImp' is defined and accessible in the scope where the test cases are executed.

## Test Case Preparation
- Prepare a set of test cases, including edge cases, to thoroughly test the function.
- Test cases should cover different types of input strings, such as alphabetic, numeric, special characters, and empty strings.

## Execution Process
- Run each test case through the 'funcImp' function.
- Capture the output of each test case to compare it with the expected result.","```python
import time

def heapify(arr, n, i):
    largest = i  # Initialize largest as root
    l = 2 * i + 1     # left = 2*i + 1
    r = 2 * i + 2     # right = 2*i + 2
 
    if l < n and arr[i] < arr[l]:
        largest = l
 
    if r < n and arr[largest] < arr[r]:
        largest = r
 
    if largest != i:
        arr[i],arr[largest] = arr[largest],arr[i]  
 
        heapify(arr, n, largest)
 
def heapSort(arr):
    n = len(arr)
 
    for i in range(n//2 - 1, -1, -1):
        heapify(arr, n, i)
 
    for i in range(n-1, 0, -1):
        arr[i], arr[0] = arr[0], arr[i]
        heapify(arr, i, 0)

# Test the function with some test cases
arr = [12,11,-13,-5,-6]
heapSort(arr)
print (""Sorted array is"", str(arr))

# Time complexity evaluation
start_time = time.time()
heapSort([i for i in range(10000)])
print(""Best case scenario took %s seconds"" % (time.time() - start_time))

start_time = time.time()
heapSort([i for i in range(10000)][::-1])
print(""Worst case scenario took %s seconds"" % (time.time() - start_time))
```","[9, 8, 7, 6, 5, 4, 3]","[3, 4, 5, 6, 7, 8, 9]","[3, 4, 5, 6, 7, 8, 9]",PASS,TRUE,N/A
28,3,medium,Sorting algorithms,Implement the Heap Sort algorithm and evaluate its time complexity in both best-case and worst-case scenarios.,"## Problem Statement
- Develop a Python script to solve the problem: 'Implement the Heap Sort algorithm and evaluate its time complexity in both best-case and worst-case scenarios.'

## Solution Development
- Create a Python function named 'funcImp' that implements the solution.
- Ensure that the function is defined at the beginning of your script and is accessible throughout the script.

## Script Requirements
- The script should define the 'funcImp' function at the root level, not inside any class or other function.
- Include comments in the script to explain the logic and functionality of the 'funcImp' function.
- Test the function within the script to ensure it's correctly defined and functioning as expected.

## Test Case Execution
- Execute the 'funcImp' function with various test cases to verify its correctness.
- Ensure that the function 'funcImp' is defined and accessible in the scope where the test cases are executed.

## Test Case Preparation
- Prepare a set of test cases, including edge cases, to thoroughly test the function.
- Test cases should cover different types of input strings, such as alphabetic, numeric, special characters, and empty strings.

## Execution Process
- Run each test case through the 'funcImp' function.
- Capture the output of each test case to compare it with the expected result.","```python
import time

def heapify(arr, n, i):
    largest = i  # Initialize largest as root
    l = 2 * i + 1     # left = 2*i + 1
    r = 2 * i + 2     # right = 2*i + 2
 
    if l < n and arr[i] < arr[l]:
        largest = l
 
    if r < n and arr[largest] < arr[r]:
        largest = r
 
    if largest != i:
        arr[i],arr[largest] = arr[largest],arr[i]  
 
        heapify(arr, n, largest)
 
def heapSort(arr):
    n = len(arr)
 
    for i in range(n//2 - 1, -1, -1):
        heapify(arr, n, i)
 
    for i in range(n-1, 0, -1):
        arr[i], arr[0] = arr[0], arr[i]
        heapify(arr, i, 0)

# Test the function with some test cases
arr = [12,11,-13,-5,-6]
heapSort(arr)
print (""Sorted array is"", str(arr))

# Time complexity evaluation
start_time = time.time()
heapSort([i for i in range(10000)])
print(""Best case scenario took %s seconds"" % (time.time() - start_time))

start_time = time.time()
heapSort([i for i in range(10000)][::-1])
print(""Worst case scenario took %s seconds"" % (time.time() - start_time))
```","[15, 19, -70, -85, 34, 29, 48]","[-85, -70, 15, 19, 29, 34, 48]","[-70, -85, 15, 19, 29, 34, 48]",FAIL,FALSE,N/A
29,1,medium,"Graph traversal (e.g., depth-first search, breadth-first search)",Find the shortest path between two nodes in an undirected graph using breadth-first search.,"## Problem Statement
- Develop a Python script to solve the problem: 'Find the shortest path between two nodes in an undirected graph using breadth-first search.'

## Solution Development
- Create a Python function named 'funcImp' that implements the solution.
- Ensure that the function is defined at the beginning of your script and is accessible throughout the script.

## Script Requirements
- The script should define the 'funcImp' function at the root level, not inside any class or other function.
- Include comments in the script to explain the logic and functionality of the 'funcImp' function.
- Test the function within the script to ensure it's correctly defined and functioning as expected.

## Test Case Execution
- Execute the 'funcImp' function with various test cases to verify its correctness.
- Ensure that the function 'funcImp' is defined and accessible in the scope where the test cases are executed.

## Test Case Preparation
- Prepare a set of test cases, including edge cases, to thoroughly test the function.
- Test cases should cover different types of input strings, such as alphabetic, numeric, special characters, and empty strings.

## Execution Process
- Run each test case through the 'funcImp' function.
- Capture the output of each test case to compare it with the expected result.","```python
from collections import deque

def shortest_path(graph, start, end):
    """"""
    This function finds the shortest path in the graph using BFS strategy
    :param graph: adjacency list of the graph
    :param start: starting node
    :param end: ending node
    :return: shortest path from start to end node
    """"""
    
    # Create a queue for BFS and enqueue the first path into it
    queue = deque([[start]])
    
    while queue:
        # Get the first path from the queue
        path = queue.popleft()
        
        # Get the last node from this path
        node = path[-1]
        
        # Path found 
        if node == end:
            return path
        
        # Enumerate all adjacent nodes, construct a new path and push it into the queue
        for adjacent in graph.get(node, []):
            new_path = list(path)
            new_path.append(adjacent)
            queue.append(new_path)

# Test case:
graph = {'A': ['B', 'C'], 'B': ['A', 'D', 'E'], 'C': ['A', 'F'], 'D': ['B'], 'E': ['B', 'F'], 'F': ['C', 'E']}
print(shortest_path(graph, 'A', 'F'))  # Output: ['A', 'C', 'F']
```","({'A': ['B', 'C'], 'B': ['A', 'D', 'E'], 'C': ['A', 'F'], 'D': ['B'], 'E': ['B', 'F'], 'F': ['C', 'E']}, 'A', 'F')","['A', 'C', 'F']","['A', 'C', 'F']",PASS,TRUE,N/A
30,1,medium,"Graph traversal (e.g., depth-first search, breadth-first search)",Determine if a directed graph contains a cycle using depth-first search.,"## Problem Statement
- Develop a Python script to solve the problem: 'Determine if a directed graph contains a cycle using depth-first search.'

## Solution Development
- Create a Python function named 'funcImp' that implements the solution.
- Ensure that the function is defined at the beginning of your script and is accessible throughout the script.

## Script Requirements
- The script should define the 'funcImp' function at the root level, not inside any class or other function.
- Include comments in the script to explain the logic and functionality of the 'funcImp' function.
- Test the function within the script to ensure it's correctly defined and functioning as expected.

## Test Case Execution
- Execute the 'funcImp' function with various test cases to verify its correctness.
- Ensure that the function 'funcImp' is defined and accessible in the scope where the test cases are executed.

## Test Case Preparation
- Prepare a set of test cases, including edge cases, to thoroughly test the function.
- Test cases should cover different types of input strings, such as alphabetic, numeric, special characters, and empty strings.

## Execution Process
- Run each test case through the 'funcImp' function.
- Capture the output of each test case to compare it with the expected result.","```python
def is_cyclic(n, adj_list):
    """"""
    Function to check if a directed graph contains a cycle using depth-first search.
    :param n: Number of vertices in the graph.
    :param adj_list: Adjacency list representing the graph.
    :return: True if there is a cycle, False otherwise.
    """"""
    
    # Create visited and recursion stack arrays
    visited = [False] * (n + 1)
    rec_stack = [False] * (n + 1)

    # Call recursive helper function to detect cycle in different DFS trees
    for node in range(n):
        if not visited[node]:
            if dfs(node, visited, rec_stack, adj_list):
                return True

    return False


def dfs(v, visited, rec_stack, adj_list):
    """"""
    Recursive helper function for detecting cycles.
    :param v: Current vertex.
    :param visited: List of already visited vertices.
    :param rec_stack: Recursion stack of vertices.
    :param adj_list: Adjacency list representing the graph.
    :return: True if there is a cycle, False otherwise.
    """"""

     # Mark current node as visited and add it to recursion stack
     visited[v] = True
     rec_stack[v] = True

     # Check all neighbors. If any neighbor is visited and in recursion stack then graph has a cycle
     for neighbor in adj_list[v]:
         if not visited[neighbor]:
             if dfs(neighbor, visited, rec_stack, adj_list):
                 return True
         elif rec_stack[neighbor]:
             return True

     # Remove the vertex from recursion stack
     rec_stack[v] = False
     return False


# Test cases
print(is_cyclic(4, [[1], [2], [3], [0]]))  # True, there is a cycle
print(is_cyclic(3, [[1], [2], []]))  # False, no cycle in the graph
```","(4, [[1], [2], [3], [0]])",TRUE,TRUE,PASS,TRUE,N/A
30,2,medium,"Graph traversal (e.g., depth-first search, breadth-first search)",Determine if a directed graph contains a cycle using depth-first search.,"## Problem Statement
- Develop a Python script to solve the problem: 'Determine if a directed graph contains a cycle using depth-first search.'

## Solution Development
- Create a Python function named 'funcImp' that implements the solution.
- Ensure that the function is defined at the beginning of your script and is accessible throughout the script.

## Script Requirements
- The script should define the 'funcImp' function at the root level, not inside any class or other function.
- Include comments in the script to explain the logic and functionality of the 'funcImp' function.
- Test the function within the script to ensure it's correctly defined and functioning as expected.

## Test Case Execution
- Execute the 'funcImp' function with various test cases to verify its correctness.
- Ensure that the function 'funcImp' is defined and accessible in the scope where the test cases are executed.

## Test Case Preparation
- Prepare a set of test cases, including edge cases, to thoroughly test the function.
- Test cases should cover different types of input strings, such as alphabetic, numeric, special characters, and empty strings.

## Execution Process
- Run each test case through the 'funcImp' function.
- Capture the output of each test case to compare it with the expected result.","```python
def is_cyclic(n, adj_list):
    """"""
    Function to check if a directed graph contains a cycle using depth-first search.
    :param n: Number of vertices in the graph.
    :param adj_list: Adjacency list representing the graph.
    :return: True if there is a cycle, False otherwise.
    """"""
    
    # Create visited and recursion stack arrays
    visited = [False] * (n + 1)
    rec_stack = [False] * (n + 1)

    # Call recursive helper function to detect cycle in different DFS trees
    for node in range(n):
        if not visited[node]:
            if dfs(node, visited, rec_stack, adj_list):
                return True

    return False


def dfs(v, visited, rec_stack, adj_list):
    """"""
    Recursive helper function for detecting cycles.
    :param v: Current vertex.
    :param visited: List of already visited vertices.
    :param rec_stack: Recursion stack of vertices.
    :param adj_list: Adjacency list representing the graph.
    :return: True if there is a cycle, False otherwise.
    """"""

     # Mark current node as visited and add it to recursion stack
     visited[v] = True
     rec_stack[v] = True

     # Check all neighbors. If any neighbor is visited and in recursion stack then graph has a cycle
     for neighbor in adj_list[v]:
         if not visited[neighbor]:
             if dfs(neighbor, visited, rec_stack, adj_list):
                 return True
         elif rec_stack[neighbor]:
             return True

     # Remove the vertex from recursion stack
     rec_stack[v] = False
     return False


# Test cases
print(is_cyclic(4, [[1], [2], [3], [0]]))  # True, there is a cycle
print(is_cyclic(3, [[1], [2], []]))  # False, no cycle in the graph
```","(3, [[1], [2], []])",FALSE,FALSE,PASS,TRUE,N/A
31,1,medium,"Graph traversal (e.g., depth-first search, breadth-first search)",Implement Dijkstra's algorithm to find the shortest path from a single source node to all other nodes in a weighted graph.,"## Problem Statement
- Develop a Python script to solve the problem: 'Implement Dijkstra's algorithm to find the shortest path from a single source node to all other nodes in a weighted graph.'

## Solution Development
- Create a Python function named 'funcImp' that implements the solution.
- Ensure that the function is defined at the beginning of your script and is accessible throughout the script.

## Script Requirements
- The script should define the 'funcImp' function at the root level, not inside any class or other function.
- Include comments in the script to explain the logic and functionality of the 'funcImp' function.
- Test the function within the script to ensure it's correctly defined and functioning as expected.

## Test Case Execution
- Execute the 'funcImp' function with various test cases to verify its correctness.
- Ensure that the function 'funcImp' is defined and accessible in the scope where the test cases are executed.

## Test Case Preparation
- Prepare a set of test cases, including edge cases, to thoroughly test the function.
- Test cases should cover different types of input strings, such as alphabetic, numeric, special characters, and empty strings.

## Execution Process
- Run each test case through the 'funcImp' function.
- Capture the output of each test case to compare it with the expected result.","```python
import sys

def funcImp(graph, start_node):
    # Initialize the shortest paths dictionary with infinite distances for all nodes except the start node
    shortest_paths = {node: (None, sys.maxsize) for node in graph}
    shortest_paths[start_node] = (None, 0)

    # Create a set of unvisited nodes
    unvisited_nodes = set(graph)

    current_node = start_node

    while unvisited_nodes:
        # Find the nearest neighbour of the current node
        neighbours = graph[current_node]
        for neighbour, distance in neighbours.items():
            old_distance = shortest_paths[neighbour][1]
            new_distance = shortest_paths[current_node][1] + distance
            if new_distance < old_distance:
                shortest_paths[neighbour] = (current_node, new_distance)

        # Mark the current node as visited
        unvisited_nodes.remove(current_node)

        # Select the next node to visit
        candidates = {node: shortest_paths[node] for node in unvisited_nodes}
        if not candidates:
            break

        # Choose the node with the smallest distance as the next node
        current_node = min(candidates, key=lambda k: candidates[k][1])

    return shortest_paths


# Test case: A simple weighted graph with 3 nodes and positive weights.
graph = {
    'A': {'B': 1, 'C': 3},
    'B': {'A': 2, 'C': 2},
    'C': {'A': 4, 'B': 5}
}

print(funcImp(graph, 'A'))  
# Expected output: {'A': (None, 0), 'B': ('A', 1), 'C': ('B', 3)}
```","({'A': {'B': 1, 'C': 3}, 'B': {'A': 2, 'C': 2}, 'C': {'A': 4, 'B': 5}}, 'A')","{'A': (None, 0), 'B': ('A', 1), 'C': ('B', 3)}","{'A': (None, 0), 'B': ('A', 1), 'C': ('A', 3)}",FAIL,FALSE,N/A
32,1,medium,"Graph traversal (e.g., depth-first search, breadth-first search)",Check if a given undirected graph is connected or not using depth-first search.,"## Problem Statement
- Develop a Python script to solve the problem: 'Check if a given undirected graph is connected or not using depth-first search.'

## Solution Development
- Create a Python function named 'funcImp' that implements the solution.
- Ensure that the function is defined at the beginning of your script and is accessible throughout the script.

## Script Requirements
- The script should define the 'funcImp' function at the root level, not inside any class or other function.
- Include comments in the script to explain the logic and functionality of the 'funcImp' function.
- Test the function within the script to ensure it's correctly defined and functioning as expected.

## Test Case Execution
- Execute the 'funcImp' function with various test cases to verify its correctness.
- Ensure that the function 'funcImp' is defined and accessible in the scope where the test cases are executed.

## Test Case Preparation
- Prepare a set of test cases, including edge cases, to thoroughly test the function.
- Test cases should cover different types of input strings, such as alphabetic, numeric, special characters, and empty strings.

## Execution Process
- Run each test case through the 'funcImp' function.
- Capture the output of each test case to compare it with the expected result.","```python
# Define the function to check if a graph is connected
def funcImp(graph):
    """"""
    This function uses depth-first search to check if an undirected graph is connected.
    
    Parameters:
    graph (dict): A dictionary representing the adjacency list of the graph.

    Returns:
    bool: True if the graph is connected, False otherwise.
    """"""

    # Initialize visited list and stack for DFS
    visited = []
    stack = []

    # Choose an arbitrary node to start from
    start_node = list(graph.keys())[0]
    
    # Add the start node to the stack
    stack.append(start_node)

    while len(stack) > 0:
        # Pop a node from the stack
        node = stack.pop()

        # If this node has not been visited yet, mark it as visited and add its neighbors to the stack
        if node not in visited:
            visited.append(node)
            for neighbor in graph[node]:
                stack.append(neighbor)

     # If all nodes have been visited, then the graph is connected. Otherwise, it's not.
     return len(visited) == len(graph)


# Test cases

graph1 = {
  'A': ['B', 'C'],
  'B': ['A', 'D', 'E'],
  'C': ['A', 'F'],
  'D': ['B'],
  'E': ['B', 'F'],
  'F': ['C', 'E']
}

print(funcImp(graph1))  # Expected output: True

graph2 = {
  'A': ['B'],
  'B': ['A'],
  'C': [],
}

print(funcImp(graph2))  # Expected output: False

```","{'A': ['B', 'C'], 'B': ['A', 'D', 'E'], 'C': ['A', 'F'], 'D': ['B'], 'E': ['B', 'F'], 'F': ['C', 'E']}",TRUE,TRUE,PASS,TRUE,N/A
32,2,medium,"Graph traversal (e.g., depth-first search, breadth-first search)",Check if a given undirected graph is connected or not using depth-first search.,"## Problem Statement
- Develop a Python script to solve the problem: 'Check if a given undirected graph is connected or not using depth-first search.'

## Solution Development
- Create a Python function named 'funcImp' that implements the solution.
- Ensure that the function is defined at the beginning of your script and is accessible throughout the script.

## Script Requirements
- The script should define the 'funcImp' function at the root level, not inside any class or other function.
- Include comments in the script to explain the logic and functionality of the 'funcImp' function.
- Test the function within the script to ensure it's correctly defined and functioning as expected.

## Test Case Execution
- Execute the 'funcImp' function with various test cases to verify its correctness.
- Ensure that the function 'funcImp' is defined and accessible in the scope where the test cases are executed.

## Test Case Preparation
- Prepare a set of test cases, including edge cases, to thoroughly test the function.
- Test cases should cover different types of input strings, such as alphabetic, numeric, special characters, and empty strings.

## Execution Process
- Run each test case through the 'funcImp' function.
- Capture the output of each test case to compare it with the expected result.","```python
# Define the function to check if a graph is connected
def funcImp(graph):
    """"""
    This function uses depth-first search to check if an undirected graph is connected.
    
    Parameters:
    graph (dict): A dictionary representing the adjacency list of the graph.

    Returns:
    bool: True if the graph is connected, False otherwise.
    """"""

    # Initialize visited list and stack for DFS
    visited = []
    stack = []

    # Choose an arbitrary node to start from
    start_node = list(graph.keys())[0]
    
    # Add the start node to the stack
    stack.append(start_node)

    while len(stack) > 0:
        # Pop a node from the stack
        node = stack.pop()

        # If this node has not been visited yet, mark it as visited and add its neighbors to the stack
        if node not in visited:
            visited.append(node)
            for neighbor in graph[node]:
                stack.append(neighbor)

     # If all nodes have been visited, then the graph is connected. Otherwise, it's not.
     return len(visited) == len(graph)


# Test cases

graph1 = {
  'A': ['B', 'C'],
  'B': ['A', 'D', 'E'],
  'C': ['A', 'F'],
  'D': ['B'],
  'E': ['B', 'F'],
  'F': ['C', 'E']
}

print(funcImp(graph1))  # Expected output: True

graph2 = {
  'A': ['B'],
  'B': ['A'],
  'C': [],
}

print(funcImp(graph2))  # Expected output: False

```","{'A': ['B'], 'B': ['A'], 'C': []}",FALSE,FALSE,PASS,TRUE,N/A
33,1,medium,"Graph traversal (e.g., depth-first search, breadth-first search)",Perform topological sorting on a directed acyclic graph using depth-first search.,"## Problem Statement
- Develop a Python script to solve the problem: 'Perform topological sorting on a directed acyclic graph using depth-first search.'

## Solution Development
- Create a Python function named 'funcImp' that implements the solution.
- Ensure that the function is defined at the beginning of your script and is accessible throughout the script.

## Script Requirements
- The script should define the 'funcImp' function at the root level, not inside any class or other function.
- Include comments in the script to explain the logic and functionality of the 'funcImp' function.
- Test the function within the script to ensure it's correctly defined and functioning as expected.

## Test Case Execution
- Execute the 'funcImp' function with various test cases to verify its correctness.
- Ensure that the function 'funcImp' is defined and accessible in the scope where the test cases are executed.

## Test Case Preparation
- Prepare a set of test cases, including edge cases, to thoroughly test the function.
- Test cases should cover different types of input strings, such as alphabetic, numeric, special characters, and empty strings.

## Execution Process
- Run each test case through the 'funcImp' function.
- Capture the output of each test case to compare it with the expected result.","```python
# Define the function to perform topological sort
def funcImp(graph):
    # Create an empty list to store the sorted elements
    sorted_list = []
    
    # Create a set to store visited nodes
    visited = set()

    # Define the helper function for DFS
    def dfs(node):
        # Mark the node as visited
        visited.add(node)
        
        # Visit all the neighbors of this node that have not been visited yet
        for neighbor in graph[node]:
            if neighbor not in visited:
                dfs(neighbor)
        
        # After visiting all the neighbors, add this node to the sorted list
        sorted_list.append(node)

    # Perform DFS from each node that has not been visited yet
    for node in graph:
        if node not in visited:
            dfs(node)

    # Reverse the list because we want to return it in descending order of finishing times
    sorted_list.reverse()
    
    return sorted_list

# Test cases to verify the function

graph1 = {
  'A': ['B', 'C'],
  'B': ['D', 'E'],
  'C': [],
  'D': [],
  'E': []
}

print(funcImp(graph1))  # Expected output: ['A', 'C', 'B', 'E', 'D']

graph2 = {
  'A': ['B'],
  'B': ['C'],
  'C': ['D'],
  'D': []
}

print(funcImp(graph2))  # Expected output: ['A', 'B', 'C', 'D']
```","{'A': ['B', 'C'], 'B': ['D', 'E'], 'C': [], 'D': [], 'E': []}","['A', 'C', 'B', 'E', 'D']","['A', 'C', 'B', 'E', 'D']",PASS,TRUE,N/A
