problem_number,index,category,problem_type,problem,solution_prompt,solution,test_input,expected,actual,status,pass,exception
28,1,medium,Sorting algorithms,Implement the Heap Sort algorithm and evaluate its time complexity in both best-case and worst-case scenarios.,"## Problem Statement
- Develop a Python script to solve the problem: 'Implement the Heap Sort algorithm and evaluate its time complexity in both best-case and worst-case scenarios.'

## Solution Development
- Create a Python function named 'funcImp' that implements the solution.
- Ensure that the function is defined at the beginning of your script and is accessible throughout the script.

## Script Requirements
- The script should define the 'funcImp' function at the root level, not inside any class or other function.
- Include comments in the script to explain the logic and functionality of the 'funcImp' function.
- Test the function within the script to ensure it's correctly defined and functioning as expected.

## Test Case Execution
- Execute the 'funcImp' function with various test cases to verify its correctness.
- Ensure that the function 'funcImp' is defined and accessible in the scope where the test cases are executed.

## Test Case Preparation
- Prepare a set of test cases, including edge cases, to thoroughly test the function.
- Test cases should cover different types of input strings, such as alphabetic, numeric, special characters, and empty strings.

## Execution Process
- Run each test case through the 'funcImp' function.
- Capture the output of each test case to compare it with the expected result.","```python
def funcImp(arr):
    """"""
    Perform Heap Sort on an array.
    
    Parameters:
    arr (list): The list of elements to be sorted.
    
    Returns:
    list: The sorted list.
    """"""
    
    def heapify(arr, n, i):
        # Assume largest as root
        largest = i
        left = 2 * i + 1     # left child index
        right = 2 * i + 2    # right child index
        
        # If left child exists and is greater than root
        if left < n and arr[i] < arr[left]:
            largest = left
        
        # If right child exists and is greater than current largest
        if right < n and arr[largest] < arr[right]:
            largest = right
        
        # If largest is not root
        if largest != i:
            arr[i], arr[largest] = arr[largest], arr[i]  # swap
            
            # Recursively heapify the affected sub-tree
            heapify(arr, n, largest)
    
    def heap_sort(arr):
        n = len(arr)
        
        # Build a maxheap
        for i in range(n // 2 - 1, -1, -1):
            heapify(arr, n, i)
        
        # Extract elements one by one from the end of array
        for i in range(n-1, 0, -1):
            arr[i], arr[0] = arr[0], arr[i]   # swap
            heapify(arr, i, 0)
    
    # Call internal function to perform sorting
    heap_sort(arr)
    
    return arr

# Test cases to verify our implementation

def run_tests():
    test_cases = [
        ([], []),
        ([3], [3]),
        ([4, 10, 3, 5, 1], [1, 3, 4, 5, 10]),
        ([12, 11, 13, 5, 6], [5, 6, 11, 12]),
        ([9,-3,-7,-8,-4,-6,-5,-2,-9],[ -9 ,-8 ,-7 ,-6 ,-5 ,-4 ,-3 ,-2 ,9])
    ]
    
    for idx,test_case in enumerate(test_cases):
      input_data , expected_output= test_case 
      assert funcImp(input_data) == expected_output , f""Test case {idx+1} failed""
      
run_tests()
print(""All test cases passed!"")
```",[3],[3],[3],PASS,TRUE,
28,2,medium,Sorting algorithms,Implement the Heap Sort algorithm and evaluate its time complexity in both best-case and worst-case scenarios.,"## Problem Statement
- Develop a Python script to solve the problem: 'Implement the Heap Sort algorithm and evaluate its time complexity in both best-case and worst-case scenarios.'

## Solution Development
- Create a Python function named 'funcImp' that implements the solution.
- Ensure that the function is defined at the beginning of your script and is accessible throughout the script.

## Script Requirements
- The script should define the 'funcImp' function at the root level, not inside any class or other function.
- Include comments in the script to explain the logic and functionality of the 'funcImp' function.
- Test the function within the script to ensure it's correctly defined and functioning as expected.

## Test Case Execution
- Execute the 'funcImp' function with various test cases to verify its correctness.
- Ensure that the function 'funcImp' is defined and accessible in the scope where the test cases are executed.

## Test Case Preparation
- Prepare a set of test cases, including edge cases, to thoroughly test the function.
- Test cases should cover different types of input strings, such as alphabetic, numeric, special characters, and empty strings.

## Execution Process
- Run each test case through the 'funcImp' function.
- Capture the output of each test case to compare it with the expected result.","```python
def funcImp(arr):
    """"""
    Perform Heap Sort on an array.
    
    Parameters:
    arr (list): The list of elements to be sorted.
    
    Returns:
    list: The sorted list.
    """"""
    
    def heapify(arr, n, i):
        # Assume largest as root
        largest = i
        left = 2 * i + 1     # left child index
        right = 2 * i + 2    # right child index
        
        # If left child exists and is greater than root
        if left < n and arr[i] < arr[left]:
            largest = left
        
        # If right child exists and is greater than current largest
        if right < n and arr[largest] < arr[right]:
            largest = right
        
        # If largest is not root
        if largest != i:
            arr[i], arr[largest] = arr[largest], arr[i]  # swap
            
            # Recursively heapify the affected sub-tree
            heapify(arr, n, largest)
    
    def heap_sort(arr):
        n = len(arr)
        
        # Build a maxheap
        for i in range(n // 2 - 1, -1, -1):
            heapify(arr, n, i)
        
        # Extract elements one by one from the end of array
        for i in range(n-1, 0, -1):
            arr[i], arr[0] = arr[0], arr[i]   # swap
            heapify(arr, i, 0)
    
    # Call internal function to perform sorting
    heap_sort(arr)
    
    return arr

# Test cases to verify our implementation

def run_tests():
    test_cases = [
        ([], []),
        ([3], [3]),
        ([4, 10, 3, 5, 1], [1, 3, 4, 5, 10]),
        ([12, 11, 13, 5, 6], [5, 6, 11, 12]),
        ([9,-3,-7,-8,-4,-6,-5,-2,-9],[ -9 ,-8 ,-7 ,-6 ,-5 ,-4 ,-3 ,-2 ,9])
    ]
    
    for idx,test_case in enumerate(test_cases):
      input_data , expected_output= test_case 
      assert funcImp(input_data) == expected_output , f""Test case {idx+1} failed""
      
run_tests()
print(""All test cases passed!"")
```","[4, 10, 3, 5, 1]","[1, 3, 4, 5, 10]","[1, 3, 4, 5, 10]",PASS,TRUE,
28,3,medium,Sorting algorithms,Implement the Heap Sort algorithm and evaluate its time complexity in both best-case and worst-case scenarios.,"## Problem Statement
- Develop a Python script to solve the problem: 'Implement the Heap Sort algorithm and evaluate its time complexity in both best-case and worst-case scenarios.'

## Solution Development
- Create a Python function named 'funcImp' that implements the solution.
- Ensure that the function is defined at the beginning of your script and is accessible throughout the script.

## Script Requirements
- The script should define the 'funcImp' function at the root level, not inside any class or other function.
- Include comments in the script to explain the logic and functionality of the 'funcImp' function.
- Test the function within the script to ensure it's correctly defined and functioning as expected.

## Test Case Execution
- Execute the 'funcImp' function with various test cases to verify its correctness.
- Ensure that the function 'funcImp' is defined and accessible in the scope where the test cases are executed.

## Test Case Preparation
- Prepare a set of test cases, including edge cases, to thoroughly test the function.
- Test cases should cover different types of input strings, such as alphabetic, numeric, special characters, and empty strings.

## Execution Process
- Run each test case through the 'funcImp' function.
- Capture the output of each test case to compare it with the expected result.","```python
def funcImp(arr):
    """"""
    Perform Heap Sort on an array.
    
    Parameters:
    arr (list): The list of elements to be sorted.
    
    Returns:
    list: The sorted list.
    """"""
    
    def heapify(arr, n, i):
        # Assume largest as root
        largest = i
        left = 2 * i + 1     # left child index
        right = 2 * i + 2    # right child index
        
        # If left child exists and is greater than root
        if left < n and arr[i] < arr[left]:
            largest = left
        
        # If right child exists and is greater than current largest
        if right < n and arr[largest] < arr[right]:
            largest = right
        
        # If largest is not root
        if largest != i:
            arr[i], arr[largest] = arr[largest], arr[i]  # swap
            
            # Recursively heapify the affected sub-tree
            heapify(arr, n, largest)
    
    def heap_sort(arr):
        n = len(arr)
        
        # Build a maxheap
        for i in range(n // 2 - 1, -1, -1):
            heapify(arr, n, i)
        
        # Extract elements one by one from the end of array
        for i in range(n-1, 0, -1):
            arr[i], arr[0] = arr[0], arr[i]   # swap
            heapify(arr, i, 0)
    
    # Call internal function to perform sorting
    heap_sort(arr)
    
    return arr

# Test cases to verify our implementation

def run_tests():
    test_cases = [
        ([], []),
        ([3], [3]),
        ([4, 10, 3, 5, 1], [1, 3, 4, 5, 10]),
        ([12, 11, 13, 5, 6], [5, 6, 11, 12]),
        ([9,-3,-7,-8,-4,-6,-5,-2,-9],[ -9 ,-8 ,-7 ,-6 ,-5 ,-4 ,-3 ,-2 ,9])
    ]
    
    for idx,test_case in enumerate(test_cases):
      input_data , expected_output= test_case 
      assert funcImp(input_data) == expected_output , f""Test case {idx+1} failed""
      
run_tests()
print(""All test cases passed!"")
```","[12, 11, 13, 5, 6]","[5, 6, 11, 12, 13]","[5, 6, 11, 12, 13]",PASS,TRUE,
28,4,medium,Sorting algorithms,Implement the Heap Sort algorithm and evaluate its time complexity in both best-case and worst-case scenarios.,"## Problem Statement
- Develop a Python script to solve the problem: 'Implement the Heap Sort algorithm and evaluate its time complexity in both best-case and worst-case scenarios.'

## Solution Development
- Create a Python function named 'funcImp' that implements the solution.
- Ensure that the function is defined at the beginning of your script and is accessible throughout the script.

## Script Requirements
- The script should define the 'funcImp' function at the root level, not inside any class or other function.
- Include comments in the script to explain the logic and functionality of the 'funcImp' function.
- Test the function within the script to ensure it's correctly defined and functioning as expected.

## Test Case Execution
- Execute the 'funcImp' function with various test cases to verify its correctness.
- Ensure that the function 'funcImp' is defined and accessible in the scope where the test cases are executed.

## Test Case Preparation
- Prepare a set of test cases, including edge cases, to thoroughly test the function.
- Test cases should cover different types of input strings, such as alphabetic, numeric, special characters, and empty strings.

## Execution Process
- Run each test case through the 'funcImp' function.
- Capture the output of each test case to compare it with the expected result.","```python
def funcImp(arr):
    """"""
    Perform Heap Sort on an array.
    
    Parameters:
    arr (list): The list of elements to be sorted.
    
    Returns:
    list: The sorted list.
    """"""
    
    def heapify(arr, n, i):
        # Assume largest as root
        largest = i
        left = 2 * i + 1     # left child index
        right = 2 * i + 2    # right child index
        
        # If left child exists and is greater than root
        if left < n and arr[i] < arr[left]:
            largest = left
        
        # If right child exists and is greater than current largest
        if right < n and arr[largest] < arr[right]:
            largest = right
        
        # If largest is not root
        if largest != i:
            arr[i], arr[largest] = arr[largest], arr[i]  # swap
            
            # Recursively heapify the affected sub-tree
            heapify(arr, n, largest)
    
    def heap_sort(arr):
        n = len(arr)
        
        # Build a maxheap
        for i in range(n // 2 - 1, -1, -1):
            heapify(arr, n, i)
        
        # Extract elements one by one from the end of array
        for i in range(n-1, 0, -1):
            arr[i], arr[0] = arr[0], arr[i]   # swap
            heapify(arr, i, 0)
    
    # Call internal function to perform sorting
    heap_sort(arr)
    
    return arr

# Test cases to verify our implementation

def run_tests():
    test_cases = [
        ([], []),
        ([3], [3]),
        ([4, 10, 3, 5, 1], [1, 3, 4, 5, 10]),
        ([12, 11, 13, 5, 6], [5, 6, 11, 12]),
        ([9,-3,-7,-8,-4,-6,-5,-2,-9],[ -9 ,-8 ,-7 ,-6 ,-5 ,-4 ,-3 ,-2 ,9])
    ]
    
    for idx,test_case in enumerate(test_cases):
      input_data , expected_output= test_case 
      assert funcImp(input_data) == expected_output , f""Test case {idx+1} failed""
      
run_tests()
print(""All test cases passed!"")
```","[9, -3, -7, -8, -4, -6, -5, -2, -9]","[-9, -8, -7, -6, -5, -4, -3, -2, 9]","[-9, -8, -7, -6, -5, -4, -3, -2, 9]",PASS,TRUE,
29,0,medium,"Graph traversal (depth-first search, breadth-first search)",Find the shortest path between two nodes in an undirected graph using breadth-first search.,"## Problem Statement
- Develop a Python script to solve the problem: 'Find the shortest path between two nodes in an undirected graph using breadth-first search.'

## Solution Development
- Create a Python function named 'funcImp' that implements the solution.
- Ensure that the function is defined at the beginning of your script and is accessible throughout the script.

## Script Requirements
- The script should define the 'funcImp' function at the root level, not inside any class or other function.
- Include comments in the script to explain the logic and functionality of the 'funcImp' function.
- Test the function within the script to ensure it's correctly defined and functioning as expected.

## Test Case Execution
- Execute the 'funcImp' function with various test cases to verify its correctness.
- Ensure that the function 'funcImp' is defined and accessible in the scope where the test cases are executed.

## Test Case Preparation
- Prepare a set of test cases, including edge cases, to thoroughly test the function.
- Test cases should cover different types of input strings, such as alphabetic, numeric, special characters, and empty strings.

## Execution Process
- Run each test case through the 'funcImp' function.
- Capture the output of each test case to compare it with the expected result.","```python
from collections import deque

def funcImp(graph, start, end):
    """"""
    Find the shortest path between two nodes in an undirected graph using BFS.
    
    :param graph: A dictionary representing an adjacency list of the graph.
                  Keys are node identifiers and values are lists of adjacent nodes.
    :param start: The starting node for the path.
    :param end: The ending node for the path.
    :return: A list representing the shortest path from start to end, or None if no path exists.
    """"""
    
    # If start or end is not in graph, return None
    if start not in graph or end not in graph:
        return None
    
    # Queue for BFS that stores (current_node, path_to_current_node)
    queue = deque([(start, [start])])
    
    # Set to keep track of visited nodes
    visited = set()
    
    while queue:
        current_node, path = queue.popleft()
        
        # If we reach the end node, return the current path
        if current_node == end:
            return path
        
        # Mark current node as visited
        visited.add(current_node)
        
        # Explore neighbors
        for neighbor in graph[current_node]:
            if neighbor not in visited:
                queue.append((neighbor, path + [neighbor]))
                visited.add(neighbor)  # Mark neighbor as visited when it's added to avoid re-adding
    
    # If no path found
    return None

# Test cases to verify correctness of funcImp

# Example Graph (Undirected)
graph_example = {
    'A': ['B', 'C'],
    'B': ['A', 'D', 'E'],
    'C': ['A', 'F'],
    'D': ['B'],
    'E': ['B', 'F'],
    'F': ['C', 'E']
}

# Test case 1: Path exists between A and F
print(funcImp(graph_example, 'A', 'F'))  # Expected output: ['A', 'C', 'F'] or similar valid shortest paths

# Test case 2: Path does not exist between D and C directly but should find through B or E
print(funcImp(graph_example, 'D', 'C'))  # Expected output: ['D', 'B', ... , ..., ..., ..., ..., ..., ...]

# Test case 3: Start equals End
print(funcImp(graph_example, 'A', 'A'))  # Expected output: ['A']

# Test case 4: No such nodes exist in graph
print(funcImp(graph_example, 'X', 'Y'))  # Expected output: None

# Test case 5: Empty Graph
empty_graph = {}
print(funcImp(empty_graph, 'A', 'B'))   # Expected output: None

```","({'A': ['B', 'C'], 'B': ['A', 'D', 'E'], 'C': ['A', 'F'], 'D': ['B'], 'E': ['B', 'F'], 'F': ['C', 'E']}, 'A', 'F')","[['A', 'C', 'F'], ['A', 'B', 'E', 'F']]","['A', 'C', 'F']",FAIL,FALSE,
29,1,medium,"Graph traversal (depth-first search, breadth-first search)",Find the shortest path between two nodes in an undirected graph using breadth-first search.,"## Problem Statement
- Develop a Python script to solve the problem: 'Find the shortest path between two nodes in an undirected graph using breadth-first search.'

## Solution Development
- Create a Python function named 'funcImp' that implements the solution.
- Ensure that the function is defined at the beginning of your script and is accessible throughout the script.

## Script Requirements
- The script should define the 'funcImp' function at the root level, not inside any class or other function.
- Include comments in the script to explain the logic and functionality of the 'funcImp' function.
- Test the function within the script to ensure it's correctly defined and functioning as expected.

## Test Case Execution
- Execute the 'funcImp' function with various test cases to verify its correctness.
- Ensure that the function 'funcImp' is defined and accessible in the scope where the test cases are executed.

## Test Case Preparation
- Prepare a set of test cases, including edge cases, to thoroughly test the function.
- Test cases should cover different types of input strings, such as alphabetic, numeric, special characters, and empty strings.

## Execution Process
- Run each test case through the 'funcImp' function.
- Capture the output of each test case to compare it with the expected result.","```python
from collections import deque

def funcImp(graph, start, end):
    """"""
    Find the shortest path between two nodes in an undirected graph using BFS.
    
    :param graph: A dictionary representing an adjacency list of the graph.
                  Keys are node identifiers and values are lists of adjacent nodes.
    :param start: The starting node for the path.
    :param end: The ending node for the path.
    :return: A list representing the shortest path from start to end, or None if no path exists.
    """"""
    
    # If start or end is not in graph, return None
    if start not in graph or end not in graph:
        return None
    
    # Queue for BFS that stores (current_node, path_to_current_node)
    queue = deque([(start, [start])])
    
    # Set to keep track of visited nodes
    visited = set()
    
    while queue:
        current_node, path = queue.popleft()
        
        # If we reach the end node, return the current path
        if current_node == end:
            return path
        
        # Mark current node as visited
        visited.add(current_node)
        
        # Explore neighbors
        for neighbor in graph[current_node]:
            if neighbor not in visited:
                queue.append((neighbor, path + [neighbor]))
                visited.add(neighbor)  # Mark neighbor as visited when it's added to avoid re-adding
    
    # If no path found
    return None

# Test cases to verify correctness of funcImp

# Example Graph (Undirected)
graph_example = {
    'A': ['B', 'C'],
    'B': ['A', 'D', 'E'],
    'C': ['A', 'F'],
    'D': ['B'],
    'E': ['B', 'F'],
    'F': ['C', 'E']
}

# Test case 1: Path exists between A and F
print(funcImp(graph_example, 'A', 'F'))  # Expected output: ['A', 'C', 'F'] or similar valid shortest paths

# Test case 2: Path does not exist between D and C directly but should find through B or E
print(funcImp(graph_example, 'D', 'C'))  # Expected output: ['D', 'B', ... , ..., ..., ..., ..., ..., ...]

# Test case 3: Start equals End
print(funcImp(graph_example, 'A', 'A'))  # Expected output: ['A']

# Test case 4: No such nodes exist in graph
print(funcImp(graph_example, 'X', 'Y'))  # Expected output: None

# Test case 5: Empty Graph
empty_graph = {}
print(funcImp(empty_graph, 'A', 'B'))   # Expected output: None

```","({'A': ['B', 'C'], 'B': ['A', 'D', 'E'], 'C': ['A', 'F'], 'D': ['B'], 'E': ['B', 'F'], 'F': ['C', 'E']}, 'D', 'C')","[['D', 'B', Ellipsis], Ellipsis]","['D', 'B', 'A', 'C']",FAIL,FALSE,
29,2,medium,"Graph traversal (depth-first search, breadth-first search)",Find the shortest path between two nodes in an undirected graph using breadth-first search.,"## Problem Statement
- Develop a Python script to solve the problem: 'Find the shortest path between two nodes in an undirected graph using breadth-first search.'

## Solution Development
- Create a Python function named 'funcImp' that implements the solution.
- Ensure that the function is defined at the beginning of your script and is accessible throughout the script.

## Script Requirements
- The script should define the 'funcImp' function at the root level, not inside any class or other function.
- Include comments in the script to explain the logic and functionality of the 'funcImp' function.
- Test the function within the script to ensure it's correctly defined and functioning as expected.

## Test Case Execution
- Execute the 'funcImp' function with various test cases to verify its correctness.
- Ensure that the function 'funcImp' is defined and accessible in the scope where the test cases are executed.

## Test Case Preparation
- Prepare a set of test cases, including edge cases, to thoroughly test the function.
- Test cases should cover different types of input strings, such as alphabetic, numeric, special characters, and empty strings.

## Execution Process
- Run each test case through the 'funcImp' function.
- Capture the output of each test case to compare it with the expected result.","```python
from collections import deque

def funcImp(graph, start, end):
    """"""
    Find the shortest path between two nodes in an undirected graph using BFS.
    
    :param graph: A dictionary representing an adjacency list of the graph.
                  Keys are node identifiers and values are lists of adjacent nodes.
    :param start: The starting node for the path.
    :param end: The ending node for the path.
    :return: A list representing the shortest path from start to end, or None if no path exists.
    """"""
    
    # If start or end is not in graph, return None
    if start not in graph or end not in graph:
        return None
    
    # Queue for BFS that stores (current_node, path_to_current_node)
    queue = deque([(start, [start])])
    
    # Set to keep track of visited nodes
    visited = set()
    
    while queue:
        current_node, path = queue.popleft()
        
        # If we reach the end node, return the current path
        if current_node == end:
            return path
        
        # Mark current node as visited
        visited.add(current_node)
        
        # Explore neighbors
        for neighbor in graph[current_node]:
            if neighbor not in visited:
                queue.append((neighbor, path + [neighbor]))
                visited.add(neighbor)  # Mark neighbor as visited when it's added to avoid re-adding
    
    # If no path found
    return None

# Test cases to verify correctness of funcImp

# Example Graph (Undirected)
graph_example = {
    'A': ['B', 'C'],
    'B': ['A', 'D', 'E'],
    'C': ['A', 'F'],
    'D': ['B'],
    'E': ['B', 'F'],
    'F': ['C', 'E']
}

# Test case 1: Path exists between A and F
print(funcImp(graph_example, 'A', 'F'))  # Expected output: ['A', 'C', 'F'] or similar valid shortest paths

# Test case 2: Path does not exist between D and C directly but should find through B or E
print(funcImp(graph_example, 'D', 'C'))  # Expected output: ['D', 'B', ... , ..., ..., ..., ..., ..., ...]

# Test case 3: Start equals End
print(funcImp(graph_example, 'A', 'A'))  # Expected output: ['A']

# Test case 4: No such nodes exist in graph
print(funcImp(graph_example, 'X', 'Y'))  # Expected output: None

# Test case 5: Empty Graph
empty_graph = {}
print(funcImp(empty_graph, 'A', 'B'))   # Expected output: None

```","({'A': ['B', 'C'], 'B': ['A', 'D', 'E'], 'C': ['A', 'F'], 'D': ['B'], 'E': ['B', 'F'], 'F': ['C', 'E']}, 'A', 'A')",[['A']],['A'],FAIL,FALSE,
29,3,medium,"Graph traversal (depth-first search, breadth-first search)",Find the shortest path between two nodes in an undirected graph using breadth-first search.,"## Problem Statement
- Develop a Python script to solve the problem: 'Find the shortest path between two nodes in an undirected graph using breadth-first search.'

## Solution Development
- Create a Python function named 'funcImp' that implements the solution.
- Ensure that the function is defined at the beginning of your script and is accessible throughout the script.

## Script Requirements
- The script should define the 'funcImp' function at the root level, not inside any class or other function.
- Include comments in the script to explain the logic and functionality of the 'funcImp' function.
- Test the function within the script to ensure it's correctly defined and functioning as expected.

## Test Case Execution
- Execute the 'funcImp' function with various test cases to verify its correctness.
- Ensure that the function 'funcImp' is defined and accessible in the scope where the test cases are executed.

## Test Case Preparation
- Prepare a set of test cases, including edge cases, to thoroughly test the function.
- Test cases should cover different types of input strings, such as alphabetic, numeric, special characters, and empty strings.

## Execution Process
- Run each test case through the 'funcImp' function.
- Capture the output of each test case to compare it with the expected result.","```python
from collections import deque

def funcImp(graph, start, end):
    """"""
    Find the shortest path between two nodes in an undirected graph using BFS.
    
    :param graph: A dictionary representing an adjacency list of the graph.
                  Keys are node identifiers and values are lists of adjacent nodes.
    :param start: The starting node for the path.
    :param end: The ending node for the path.
    :return: A list representing the shortest path from start to end, or None if no path exists.
    """"""
    
    # If start or end is not in graph, return None
    if start not in graph or end not in graph:
        return None
    
    # Queue for BFS that stores (current_node, path_to_current_node)
    queue = deque([(start, [start])])
    
    # Set to keep track of visited nodes
    visited = set()
    
    while queue:
        current_node, path = queue.popleft()
        
        # If we reach the end node, return the current path
        if current_node == end:
            return path
        
        # Mark current node as visited
        visited.add(current_node)
        
        # Explore neighbors
        for neighbor in graph[current_node]:
            if neighbor not in visited:
                queue.append((neighbor, path + [neighbor]))
                visited.add(neighbor)  # Mark neighbor as visited when it's added to avoid re-adding
    
    # If no path found
    return None

# Test cases to verify correctness of funcImp

# Example Graph (Undirected)
graph_example = {
    'A': ['B', 'C'],
    'B': ['A', 'D', 'E'],
    'C': ['A', 'F'],
    'D': ['B'],
    'E': ['B', 'F'],
    'F': ['C', 'E']
}

# Test case 1: Path exists between A and F
print(funcImp(graph_example, 'A', 'F'))  # Expected output: ['A', 'C', 'F'] or similar valid shortest paths

# Test case 2: Path does not exist between D and C directly but should find through B or E
print(funcImp(graph_example, 'D', 'C'))  # Expected output: ['D', 'B', ... , ..., ..., ..., ..., ..., ...]

# Test case 3: Start equals End
print(funcImp(graph_example, 'A', 'A'))  # Expected output: ['A']

# Test case 4: No such nodes exist in graph
print(funcImp(graph_example, 'X', 'Y'))  # Expected output: None

# Test case 5: Empty Graph
empty_graph = {}
print(funcImp(empty_graph, 'A', 'B'))   # Expected output: None

```","({'A': ['B', 'C'], 'B': ['A', 'D', 'E'], 'C': ['A', 'F'], 'D': ['B'], 'E': ['B', 'F'], 'F': ['C', 'E']}, 'X', 'Y')",[None],None,FAIL,FALSE,
29,4,medium,"Graph traversal (depth-first search, breadth-first search)",Find the shortest path between two nodes in an undirected graph using breadth-first search.,"## Problem Statement
- Develop a Python script to solve the problem: 'Find the shortest path between two nodes in an undirected graph using breadth-first search.'

## Solution Development
- Create a Python function named 'funcImp' that implements the solution.
- Ensure that the function is defined at the beginning of your script and is accessible throughout the script.

## Script Requirements
- The script should define the 'funcImp' function at the root level, not inside any class or other function.
- Include comments in the script to explain the logic and functionality of the 'funcImp' function.
- Test the function within the script to ensure it's correctly defined and functioning as expected.

## Test Case Execution
- Execute the 'funcImp' function with various test cases to verify its correctness.
- Ensure that the function 'funcImp' is defined and accessible in the scope where the test cases are executed.

## Test Case Preparation
- Prepare a set of test cases, including edge cases, to thoroughly test the function.
- Test cases should cover different types of input strings, such as alphabetic, numeric, special characters, and empty strings.

## Execution Process
- Run each test case through the 'funcImp' function.
- Capture the output of each test case to compare it with the expected result.","```python
from collections import deque

def funcImp(graph, start, end):
    """"""
    Find the shortest path between two nodes in an undirected graph using BFS.
    
    :param graph: A dictionary representing an adjacency list of the graph.
                  Keys are node identifiers and values are lists of adjacent nodes.
    :param start: The starting node for the path.
    :param end: The ending node for the path.
    :return: A list representing the shortest path from start to end, or None if no path exists.
    """"""
    
    # If start or end is not in graph, return None
    if start not in graph or end not in graph:
        return None
    
    # Queue for BFS that stores (current_node, path_to_current_node)
    queue = deque([(start, [start])])
    
    # Set to keep track of visited nodes
    visited = set()
    
    while queue:
        current_node, path = queue.popleft()
        
        # If we reach the end node, return the current path
        if current_node == end:
            return path
        
        # Mark current node as visited
        visited.add(current_node)
        
        # Explore neighbors
        for neighbor in graph[current_node]:
            if neighbor not in visited:
                queue.append((neighbor, path + [neighbor]))
                visited.add(neighbor)  # Mark neighbor as visited when it's added to avoid re-adding
    
    # If no path found
    return None

# Test cases to verify correctness of funcImp

# Example Graph (Undirected)
graph_example = {
    'A': ['B', 'C'],
    'B': ['A', 'D', 'E'],
    'C': ['A', 'F'],
    'D': ['B'],
    'E': ['B', 'F'],
    'F': ['C', 'E']
}

# Test case 1: Path exists between A and F
print(funcImp(graph_example, 'A', 'F'))  # Expected output: ['A', 'C', 'F'] or similar valid shortest paths

# Test case 2: Path does not exist between D and C directly but should find through B or E
print(funcImp(graph_example, 'D', 'C'))  # Expected output: ['D', 'B', ... , ..., ..., ..., ..., ..., ...]

# Test case 3: Start equals End
print(funcImp(graph_example, 'A', 'A'))  # Expected output: ['A']

# Test case 4: No such nodes exist in graph
print(funcImp(graph_example, 'X', 'Y'))  # Expected output: None

# Test case 5: Empty Graph
empty_graph = {}
print(funcImp(empty_graph, 'A', 'B'))   # Expected output: None

```","({}, 'A', 'B')",[None],None,FAIL,FALSE,
30,0,medium,"Graph traversal (depth-first search, breadth-first search)",Determine if a directed graph contains a cycle using depth-first search.,"## Problem Statement
- Develop a Python script to solve the problem: 'Determine if a directed graph contains a cycle using depth-first search.'

## Solution Development
- Create a Python function named 'funcImp' that implements the solution.
- Ensure that the function is defined at the beginning of your script and is accessible throughout the script.

## Script Requirements
- The script should define the 'funcImp' function at the root level, not inside any class or other function.
- Include comments in the script to explain the logic and functionality of the 'funcImp' function.
- Test the function within the script to ensure it's correctly defined and functioning as expected.

## Test Case Execution
- Execute the 'funcImp' function with various test cases to verify its correctness.
- Ensure that the function 'funcImp' is defined and accessible in the scope where the test cases are executed.

## Test Case Preparation
- Prepare a set of test cases, including edge cases, to thoroughly test the function.
- Test cases should cover different types of input strings, such as alphabetic, numeric, special characters, and empty strings.

## Execution Process
- Run each test case through the 'funcImp' function.
- Capture the output of each test case to compare it with the expected result.","```python
def funcImp(graph):
    """"""
    Determine if a directed graph contains a cycle using depth-first search.
    
    :param graph: A dictionary representing the adjacency list of the graph.
                  The keys are node identifiers and the values are lists of nodes
                  that each key node has edges to.
    :return: True if there is a cycle in the graph, False otherwise.
    """"""
    
    # Helper function for DFS
    def dfs(node):
        # If we're visiting an already visited node that's still in recursion stack, there's a cycle
        if visited[node] == 1:
            return True
        # If it's fully processed, no need to visit again
        if visited[node] == 2:
            return False
        
        # Mark the current node as being visited (part of recursion stack)
        visited[node] = 1
        
        # Visit all neighbors
        for neighbor in graph.get(node, []):
            if dfs(neighbor):
                return True
        
        # Mark the current node as fully processed
        visited[node] = 2
        return False
    
    # Dictionary to keep track of visit status: 0 = unvisited, 1 = visiting, 2 = fully processed
    visited = {node: 0 for node in graph}
    
    # Check each component of the graph
    for node in graph:
        if visited[node] == 0:  # Unvisited nodes only
            if dfs(node):
                return True
    
    return False

# Test cases to verify our solution

# Test case 1: Graph with no cycles (A -> B -> C)
graph1 = {
    'A': ['B'],
    'B': ['C'],
    'C': []
}

# Test case 2: Graph with a simple cycle (A -> B -> C -> A)
graph2 = {
    'A': ['B'],
    'B': ['C'],
    'C': ['A']
}

# Test case 3: Disconnected components with one having a cycle (D -> E; F -> G -> H -> F)
graph3 = {
    'D': ['E'],
    'E': [],
    'F': ['G'],
    'G': ['H'],
    'H': ['F']
}

# Test case 4: Empty graph (no nodes)
graph4 = {}

# Execute test cases and print results

print(funcImp(graph1))   # Expected output: False (no cycles)
print(funcImp(graph2))   # Expected output: True (contains a cycle)
print(funcImp(graph3))   # Expected output: True (contains a cycle in one component)
print(funcImp(graph4))   # Expected output: False (empty graph)

```","{'A': ['B'], 'B': ['C'], 'C': []}",FALSE,FALSE,PASS,TRUE,
